0.093534,0.041376,0.020359,0.000113,0.033786,0.074138,0.082347,0.033274,0.021175,0.013278,0.004046,0.013775,0.103308,0.051045,0.110044,0.066895,0.008442,-0.034555,0.065407,0.022436,-0.006245,0.063492,-0.019817,-0.033106,0.121073,-0.001378,-0.010121,-0.011151,0.097525,0.032325,0.012205,0.035845,-0.035353,-0.015829,-0.023730,0.043571,0.033116,0.047117,0.101222,-0.027282,0.100772,0.071235,0.021937,0.007480,0.100115,0.034456,0.009225,0.048679,-0.013686,0.039023,0.116446,0.032556,0.021228,0.115058,0.088193,0.063075,0.024839,0.045521,0.008449,0.034010,0.005668,0.073366
0.062674,0.062564,0.060763,0.062266,0.066351,0.061142,0.061447,0.065877,0.063007,0.059894,0.065076,0.059301,0.060320,0.064709,0.065899,0.064934,0.056854,0.062188,0.062011,0.058421,0.059609,0.064262,0.056861,0.064413,0.062614,0.060309,0.060991,0.060398,0.060719,0.061696,0.062823,0.060206,0.060150,0.064345,0.063946,0.059865,0.064823,0.065081,0.060278,0.061894,0.065130,0.065304,0.058126,0.065229,0.068284,0.062593,0.064433,0.062113,0.056986,0.061732,0.061600,0.059925,0.059718,0.058455,0.060972,0.062864,0.064314,0.059851,0.061711,0.064993,0.062659,0.058930
0.080333,0.081140,0.083757,0.075865,0.078180,0.083306,0.076733,0.082769,0.076531,0.080281,0.077438,0.072466,0.081541,0.074009,0.071716,0.075603,0.079545,0.085048,0.080149,0.078734,0.081502,0.083275,0.073582,0.080282,0.082471,0.078990,0.073798,0.077635,0.080294,0.081353,0.080179,0.083256,0.089292,0.078218,0.076738,0.079716,0.078097,0.078584,0.079787,0.081066,0.070178,0.076513,0.079517,0.085745,0.069917,0.078987,0.081485,0.081827,0.073350,0.082315,0.084175,0.075129,0.080531,0.079192,0.080175,0.080408,0.078357,0.082477,0.086411,0.077227,0.075034,0.079888
0.064502,0.077199,0.068692,0.062177,0.066767,0.073430,0.068592,0.063144,0.066989,0.069752,0.071799,0.071938,0.064943,0.071106,0.081085,0.073851,0.082553,0.078727,0.079645,0.073727,0.072116,0.071291,0.067957,0.074428,0.063878,0.070726,0.076424,0.073012,0.070903,0.064805,0.070664,0.069233,0.067276,0.061236,0.063159,0.069039,0.070411,0.070377,0.065901,0.070407,0.070632,0.072301,0.073515,0.070083,0.071263,0.066494,0.066421,0.077777,0.067732,0.066494,0.071621,0.072215,0.071978,0.066501,0.071176,0.069694,0.068410,0.068935,0.064901,0.059745,0.066286,0.069114
0.050247,0.057091,0.041891,0.040705,0.036791,0.050137,0.048674,0.039421,0.034275,0.044601,0.054105,0.030580,0.047615,0.045189,0.055060,0.047534,0.066925,0.047617,0.056327,0.046977,0.034102,0.050186,0.066034,0.044456,0.049180,0.034147,0.031137,0.039171,0.047623,0.035824,0.049248,0.057906,0.048709,0.045199,0.042166,0.038512,0.054511,0.046233,0.051185,0.044101,0.045517,0.048482,0.043088,0.046036,0.044231,0.042288,0.035354,0.054864,0.064028,0.040695,0.059997,0.038299,0.037624,0.044313,0.049194,0.040844,0.048774,0.057636,0.047584,0.049902,0.046194,0.037800
0.026447,0.029399,0.027076,0.027059,0.028670,0.025254,0.032970,0.025195,0.025807,0.028223,0.026195,0.025454,0.025894,0.025392,0.028881,0.029896,0.038172,0.030777,0.029636,0.027510,0.030907,0.029736,0.023709,0.031761,0.025466,0.029991,0.021674,0.028731,0.026547,0.027580,0.028515,0.026420,0.024325,0.030608,0.034842,0.023754,0.030612,0.029285,0.026936,0.027357,0.024940,0.029421,0.028477,0.031537,0.024693,0.030517,0.029954,0.029160,0.023180,0.032292,0.026667,0.029990,0.032721,0.031079,0.025745,0.029300,0.026744,0.026890,0.027353,0.028610,0.032675,0.025282
0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310,0.037310
0.030441,0.033828,0.029899,0.028964,0.031869,0.031530,0.033045,0.032179,0.028414,0.030227,0.030921,0.032884,0.026060,0.029887,0.031948,0.031265,0.034435,0.032783,0.034184,0.031501,0.032447,0.029078,0.025847,0.031176,0.029595,0.029793,0.036900,0.033272,0.030325,0.032979,0.030063,0.028967,0.027171,0.031249,0.032734,0.031267,0.032976,0.029669,0.026926,0.034286,0.024424,0.030080,0.030130,0.029096,0.033166,0.033603,0.030156,0.033952,0.025521,0.031914,0.029957,0.030081,0.033064,0.035570,0.029574,0.032611,0.028543,0.029325,0.028100,0.029432,0.032036,0.031587
0.058734,0.059302,0.058373,0.057896,0.059659,0.058229,0.059243,0.060760,0.059398,0.057111,0.059755,0.056674,0.057071,0.060016,0.060888,0.060369,0.055717,0.058510,0.058613,0.057009,0.057189,0.060614,0.055699,0.060637,0.058724,0.057540,0.057955,0.057145,0.057719,0.058470,0.058010,0.056626,0.057395,0.059215,0.058563,0.056883,0.059616,0.061210,0.056889,0.058854,0.060046,0.060919,0.056275,0.062257,0.061592,0.058267,0.060253,0.058909,0.055797,0.058228,0.058502,0.057129,0.056948,0.055822,0.058168,0.059502,0.058729,0.056292,0.057827,0.059372,0.057764,0.056145
0.041454,0.044367,0.031641,0.037592,0.041274,0.040230,0.041342,0.040121,0.039743,0.039271,0.052876,0.046832,0.054455,0.044251,0.058265,0.053086,0.062613,0.048082,0.046549,0.059780,0.034356,0.044704,0.035903,0.036326,0.040806,0.041514,0.031205,0.038946,0.043234,0.046232,0.046243,0.046192,0.052564,0.044397,0.054179,0.030210,0.051570,0.044444,0.055022,0.038130,0.042851,0.049963,0.045913,0.045639,0.045149,0.061097,0.036509,0.044452,0.035262,0.041364,0.043246,0.038510,0.039592,0.047859,0.039695,0.032692,0.045617,0.046868,0.051253,0.043063,0.050952,0.028726
0.032033,0.034544,0.033697,0.032308,0.034709,0.034092,0.034825,0.033131,0.033746,0.033885,0.032161,0.032646,0.033499,0.031949,0.032758,0.036873,0.036166,0.033602,0.034413,0.034471,0.032494,0.033129,0.033161,0.033359,0.031975,0.032697,0.030718,0.032638,0.035531,0.033777,0.034036,0.035053,0.031021,0.033869,0.036726,0.032501,0.033120,0.032931,0.033703,0.031472,0.031962,0.037804,0.034547,0.034908,0.031543,0.032699,0.032668,0.034185,0.033134,0.035098,0.032666,0.032294,0.034126,0.034328,0.034649,0.035024,0.034023,0.034870,0.031210,0.033288,0.035896,0.032968
0.056086,0.055221,0.052373,0.056915,0.038924,0.050492,0.058562,0.044054,0.038512,0.042054,0.053157,0.033344,0.053394,0.046153,0.044648,0.049260,0.055185,0.046685,0.055515,0.049393,0.046029,0.061074,0.076768,0.063370,0.054626,0.042181,0.031718,0.048700,0.051333,0.045825,0.038604,0.057263,0.051013,0.063201,0.060753,0.059364,0.045096,0.051832,0.054542,0.055785,0.051561,0.051831,0.040709,0.054888,0.043573,0.053098,0.041943,0.052382,0.074118,0.054078,0.051069,0.043927,0.041317,0.049823,0.053606,0.049137,0.037860,0.057145,0.054164,0.063041,0.056769,0.055925
0.049640,0.046228,0.055485,0.041930,0.054790,0.051779,0.059913,0.057653,0.050369,0.061455,0.040661,0.072515,0.066366,0.056108,0.046058,0.053521,0.041461,0.047086,0.046507,0.067461,0.042390,0.045251,0.060893,0.047111,0.052384,0.057841,0.044954,0.052260,0.055166,0.063269,0.046588,0.051391,0.047011,0.047614,0.061566,0.054933,0.052343,0.055750,0.064606,0.054095,0.047261,0.056350,0.065581,0.064046,0.050248,0.077183,0.052896,0.047034,0.060141,0.057358,0.045861,0.044943,0.056590,0.056092,0.047962,0.054308,0.045249,0.048389,0.035823,0.042725,0.053750,0.053337
0.045739,0.042024,0.056954,0.050454,0.045397,0.049325,0.060909,0.049589,0.045885,0.045570,0.045331,0.044971,0.049613,0.051434,0.047536,0.042553,0.048292,0.049671,0.042898,0.051563,0.053855,0.059253,0.063821,0.053072,0.046485,0.044674,0.035964,0.042027,0.049195,0.053975,0.047063,0.046116,0.049929,0.049288,0.049409,0.052590,0.044511,0.065537,0.049992,0.058917,0.051766,0.043951,0.044943,0.059972,0.051424,0.060161,0.060754,0.042774,0.063572,0.049685,0.039700,0.044592,0.043242,0.053956,0.050273,0.060488,0.047395,0.046422,0.052970,0.049153,0.049576,0.052756
0.107787,0.108016,0.106776,0.106714,0.111038,0.108559,0.112273,0.109724,0.108760,0.112639,0.107857,0.115202,0.116330,0.110196,0.110054,0.115391,0.116092,0.112951,0.107961,0.120684,0.102947,0.106694,0.110106,0.110033,0.109270,0.112618,0.100813,0.110159,0.111534,0.112663,0.108266,0.115333,0.110160,0.105766,0.116070,0.105313,0.111610,0.113345,0.116968,0.110543,0.108922,0.117258,0.115974,0.119325,0.110223,0.123461,0.105661,0.107446,0.109930,0.112221,0.111540,0.108082,0.112343,0.113114,0.108060,0.109161,0.108199,0.113961,0.106899,0.104637,0.113657,0.104742
0.104688,0.161269,0.022099,-0.090025,-0.081876,-0.040915,-0.102523,0.129190,-0.067965,-0.052782,-0.042766,-0.057294,0.083602,0.109062,-0.111532,-0.058481,-0.087023,-0.095229,0.155793,0.076025,-0.114598,0.051798,-0.026851,0.072588,0.096224,0.016070,0.001308,-0.029163,-0.034900,0.073828,0.051727,0.083952,-0.042231,-0.051212,0.008688,-0.033313,0.027783,-0.091092,0.060589,-0.053564,-0.088773,-0.065395,-0.061253,-0.077149,0.142691,0.062516,-0.111238,0.157307,-0.031879,0.117276,0.100907,0.025931,-0.077157,0.089141,-0.039781,-0.060159,0.028489,0.080574,-0.047495,-0.043578,-0.012611,-0.037741
0.024753,-0.069556,-0.002517,-0.065022,-0.028073,-0.059122,0.025243,-0.128281,0.016809,-0.040398,0.071175,0.050830,0.002016,0.032542,-0.004691,-0.066801,0.026487,0.054447,-0.041810,-0.043807,0.106745,-0.027134,0.170673,0.158412,0.040874,-0.008719,0.135753,0.140756,-0.018490,-0.089087,0.080423,0.034228,0.199564,0.077532,-0.060932,-0.025751,0.099154,-0.022471,0.014047,0.043442,0.031545,-0.064633,0.007444,0.039677,-0.059163,-0.059868,0.099320,-0.059486,0.167851,0.100334,0.049668,0.012013,0.015196,-0.024928,-0.029855,-0.126703,0.086464,0.040387,0.200977,0.090913,-0.030113,-0.012357
0.048659,0.064221,0.060775,0.054166,0.043768,0.042430,0.051255,0.080875,0.065512,0.036116,0.058472,0.054718,0.053089,0.057516,0.060473,0.066869,0.044357,0.042700,0.066500,0.044149,0.060047,0.065642,0.038185,0.052657,0.047855,0.050855,0.078698,0.056299,0.054594,0.063010,0.042431,0.060530,0.061594,0.080166,0.052364,0.070824,0.043883,0.066265,0.053477,0.057088,0.057789,0.069755,0.038782,0.075090,0.083480,0.074920,0.066432,0.061120,0.037459,0.059708,0.047658,0.047999,0.060153,0.059091,0.047279,0.064330,0.042622,0.057802,0.059534,0.070651,0.045943,0.066385
0.051367,0.050001,0.047442,0.051897,0.035748,0.046123,0.053992,0.040668,0.036142,0.039155,0.048148,0.032254,0.049267,0.043211,0.042053,0.044586,0.051193,0.043616,0.050484,0.046104,0.043306,0.055562,0.069970,0.055881,0.050271,0.039174,0.030444,0.044308,0.046874,0.042117,0.037034,0.052953,0.048511,0.056957,0.054402,0.053825,0.041273,0.047949,0.050384,0.050410,0.047013,0.046648,0.038405,0.049768,0.039652,0.048695,0.039572,0.047712,0.067668,0.048964,0.047688,0.040664,0.038887,0.046041,0.048943,0.044723,0.036059,0.052906,0.050723,0.056728,0.051506,0.050856
0.093297,0.092633,0.105597,0.092968,0.098226,0.105299,0.097946,0.098148,0.097212,0.103192,0.079784,0.100324,0.090634,0.094954,0.073504,0.086722,0.077447,0.089886,0.091414,0.094204,0.102302,0.089483,0.106529,0.104700,0.096204,0.100967,0.100357,0.094322,0.100948,0.096530,0.091208,0.086279,0.082234,0.091490,0.088301,0.098229,0.086335,0.094320,0.087355,0.103474,0.084437,0.089917,0.101945,0.099069,0.087517,0.092363,0.107466,0.093608,0.105093,0.098833,0.089466,0.097016,0.099506,0.089264,0.100697,0.107413,0.087835,0.084140,0.076851,0.090681,0.087830,0.100061
0.002082,-0.005898,0.058352,0.187032,-0.054649,0.077562,0.006154,0.021666,0.054979,-0.019432,0.051289,0.157144,0.031028,0.091890,0.089776,0.062035,0.063743,0.048066,0.015737,0.053588,0.040884,0.032108,-0.041982,0.005532,0.019129,0.087917,-0.016879,0.078184,0.108736,-0.004442,-0.019361,-0.057283,-0.070829,0.023869,-0.013204,0.076467,0.030580,0.103812,0.036022,0.031488,0.055114,0.060051,-0.003312,0.018499,0.051747,0.048988,0.054701,0.001427,-0.042491,-0.019027,0.010335,0.080809,-0.031632,0.039063,0.090368,0.028750,-0.022825,-0.052469,-0.064152,0.042374,-0.005107,0.079309
0.073505,0.072037,0.082753,0.073803,0.082756,0.074885,0.083236,0.076105,0.070615,0.077682,0.071053,0.071438,0.077085,0.077087,0.068637,0.082149,0.079866,0.075231,0.074826,0.082042,0.076340,0.078033,0.076808,0.080411,0.075981,0.076865,0.064615,0.071628,0.077785,0.076368,0.077364,0.069504,0.072687,0.072475,0.077310,0.075632,0.078739,0.076361,0.076388,0.071593,0.072996,0.084809,0.079899,0.087856,0.072380,0.077265,0.076365,0.072577,0.077464,0.087311,0.074886,0.079507,0.081621,0.072099,0.077185,0.080486,0.076948,0.069939,0.078635,0.073575,0.078482,0.078622
0.072735,0.071039,0.080023,0.076545,0.069958,0.076652,0.086387,0.075303,0.072450,0.072691,0.075777,0.068199,0.078241,0.075914,0.072670,0.068982,0.080216,0.078224,0.072231,0.078105,0.082602,0.085188,0.098366,0.080284,0.073470,0.071352,0.061517,0.066438,0.076733,0.080952,0.072343,0.074754,0.079825,0.081086,0.078078,0.079253,0.068988,0.092849,0.078658,0.085052,0.077919,0.070545,0.072843,0.088270,0.072018,0.085064,0.088639,0.071729,0.097393,0.077845,0.066407,0.071629,0.069989,0.082142,0.078501,0.087577,0.072401,0.075153,0.082511,0.080583,0.078143,0.078603
0.061008,0.065971,0.053064,0.057136,0.060938,0.068079,0.059667,0.064968,0.056485,0.056852,0.056130,0.056415,0.057497,0.056539,0.056023,0.062008,0.067687,0.067441,0.063678,0.058978,0.061159,0.064321,0.051275,0.065801,0.060755,0.067176,0.052658,0.050325,0.062708,0.061528,0.066131,0.066768,0.075665,0.056067,0.059101,0.049381,0.055860,0.060481,0.055535,0.059934,0.053476,0.062020,0.053911,0.061735,0.052070,0.058504,0.060937,0.067066,0.050476,0.057139,0.063141,0.063319,0.052812,0.059440,0.062781,0.061426,0.062411,0.066225,0.074031,0.055994,0.058667,0.048159
0.023740,0.027802,0.028006,0.027869,0.031204,0.034734,0.026522,0.028956,0.032851,0.031316,0.028500,0.033741,0.032521,0.027133,0.022983,0.028268,0.030118,0.031691,0.027032,0.029292,0.040274,0.030955,0.023813,0.033224,0.024355,0.028827,0.031096,0.037851,0.033229,0.028392,0.026159,0.033577,0.036793,0.031801,0.030142,0.030313,0.024368,0.031537,0.031160,0.029562,0.032581,0.026865,0.031720,0.033168,0.042773,0.029000,0.031697,0.028202,0.024185,0.039734,0.025917,0.029301,0.034458,0.036758,0.033916,0.028214,0.027057,0.033509,0.038053,0.032446,0.031348,0.027518
-0.017250,-0.008287,0.046362,-0.010226,0.096558,0.121040,0.047709,0.027054,-0.019966,0.070006,0.134589,0.000725,-0.020926,-0.010061,0.059423,0.137905,0.092703,0.082662,-0.003480,0.013202,0.019685,0.012325,0.007896,0.036144,-0.011365,0.013723,0.062950,0.029617,0.117473,0.015624,-0.028058,-0.045998,0.012587,0.028838,-0.001367,0.013019,0.019679,0.017222,-0.024329,0.016167,-0.036752,0.126169,0.052076,0.095617,0.018980,0.008961,0.006751,-0.008084,0.006331,0.016491,-0.017390,0.014370,0.030216,0.007066,0.112815,0.020543,-0.025061,-0.047403,0.008861,0.030680,0.005432,0.010446
0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502
0.045564,0.047619,0.043352,0.041030,0.043712,0.041694,0.042979,0.049656,0.042115,0.042036,0.047382,0.044272,0.046293,0.045796,0.040919,0.044265,0.039032,0.037475,0.046687,0.041916,0.039076,0.044986,0.040225,0.037472,0.043694,0.041257,0.045323,0.038009,0.041120,0.044861,0.041723,0.039924,0.043950,0.045361,0.044435,0.045816,0.042460,0.040732,0.044880,0.039039,0.043128,0.042643,0.042331,0.038521,0.052071,0.044219,0.039950,0.047378,0.039937,0.043334,0.037732,0.041481,0.042215,0.042657,0.041331,0.042564,0.041825,0.040011,0.043011,0.045436,0.043731,0.044803
0.081287,0.086907,0.080700,0.076209,0.081024,0.081739,0.086312,0.083568,0.079794,0.082255,0.079138,0.084716,0.081585,0.083543,0.079224,0.081146,0.080452,0.075636,0.086108,0.081713,0.080870,0.082199,0.085553,0.080202,0.080550,0.082202,0.083664,0.078971,0.081029,0.082661,0.081699,0.080753,0.079584,0.083934,0.081990,0.081459,0.081088,0.080663,0.081537,0.079120,0.081206,0.080849,0.081638,0.080227,0.088281,0.083907,0.083207,0.087121,0.085126,0.083267,0.077390,0.081691,0.082407,0.081689,0.079866,0.083852,0.080955,0.080434,0.078090,0.083599,0.081843,0.081417
0.072715,0.075284,0.072032,0.070198,0.074014,0.073338,0.075460,0.074270,0.071213,0.074084,0.074487,0.074245,0.070093,0.072791,0.074670,0.072979,0.076263,0.075015,0.075128,0.072560,0.074694,0.071961,0.069433,0.074765,0.071951,0.072459,0.075679,0.076536,0.072619,0.074714,0.072887,0.072128,0.071714,0.075004,0.075044,0.071699,0.076333,0.072900,0.071001,0.075823,0.069348,0.071674,0.073202,0.072952,0.078447,0.076368,0.073626,0.075438,0.069227,0.076351,0.072527,0.072318,0.076361,0.076876,0.071770,0.073879,0.072339,0.072246,0.072429,0.073823,0.073923,0.071270
-0.024021,0.112326,-0.049092,0.025610,0.075895,0.095113,0.043866,0.044536,0.101279,0.041419,-0.078556,-0.068174,-0.049301,-0.048450,-0.012687,0.079185,-0.021198,-0.079602,0.098450,0.107256,-0.005840,-0.028446,-0.035373,0.017366,-0.021414,-0.000700,0.005770,-0.057862,0.079833,0.100660,-0.025798,0.127290,-0.008242,0.077315,0.093820,-0.058740,-0.062410,-0.000423,-0.055689,0.005666,-0.073069,0.068989,0.016368,0.011505,0.125710,0.120504,-0.011659,0.103832,-0.040495,-0.028854,-0.052211,-0.007200,0.021584,0.071065,0.070480,0.037347,-0.016176,0.119670,-0.007259,0.078695,0.078954,-0.046329
0.051733,0.054734,0.050622,0.047925,0.052466,0.052141,0.055209,0.053025,0.050068,0.052579,0.051104,0.053500,0.049760,0.053179,0.055606,0.051841,0.054684,0.050451,0.054772,0.051223,0.051139,0.050332,0.050126,0.053690,0.051176,0.051372,0.052865,0.052075,0.051964,0.052688,0.050310,0.051882,0.049020,0.054141,0.054197,0.051408,0.054445,0.052455,0.050880,0.053417,0.050882,0.050697,0.052501,0.050027,0.057377,0.056373,0.050978,0.055071,0.049947,0.053720,0.051238,0.051115,0.055235,0.053644,0.050716,0.052736,0.049872,0.051613,0.048758,0.053264,0.053038,0.051306
0.071552,0.069756,0.067882,0.068930,0.069106,0.066904,0.063695,0.074940,0.067794,0.066028,0.071945,0.065487,0.072651,0.068891,0.065790,0.068856,0.063259,0.062378,0.069058,0.064897,0.064727,0.069948,0.064613,0.063158,0.069388,0.065779,0.070517,0.063152,0.066051,0.070871,0.066562,0.062952,0.066146,0.068438,0.068941,0.070088,0.067651,0.064232,0.070712,0.063074,0.069292,0.067492,0.065525,0.063357,0.072764,0.065947,0.065177,0.069297,0.064362,0.068064,0.061148,0.066190,0.065457,0.066784,0.067208,0.068065,0.066876,0.063183,0.066493,0.068544,0.067673,0.068871
0.069418,0.068266,0.069956,0.069754,0.070313,0.070191,0.068696,0.071244,0.070413,0.068200,0.072057,0.067136,0.072021,0.068060,0.068266,0.071518,0.067539,0.067019,0.068300,0.068864,0.068907,0.070344,0.069826,0.067526,0.068833,0.067415,0.068732,0.067120,0.069444,0.072089,0.068894,0.067339,0.071681,0.069955,0.069382,0.070174,0.069052,0.068581,0.070952,0.066153,0.071170,0.071252,0.068837,0.071649,0.070093,0.067865,0.068908,0.068247,0.069938,0.071294,0.066601,0.067355,0.067845,0.069553,0.070223,0.069803,0.070074,0.067601,0.072240,0.070463,0.069240,0.069526
